iter	Logloss
906	0.003005696881
907	0.003001705293
908	0.002996518535
909	0.002987181564
910	0.002979025341
911	0.002975146232
912	0.00297177011
913	0.002966475871
914	0.002962011676
915	0.002958184096
916	0.002955880473
917	0.002953488211
918	0.002950918674
919	0.002948615436
920	0.002944595968
921	0.002941118902
922	0.002939008128
923	0.002934637762
924	0.002923671853
925	0.002919608162
926	0.002916922492
927	0.002907914885
928	0.002904218243
929	0.002901082462
930	0.00289689014
931	0.002894739951
932	0.002891069651
933	0.002888633551
934	0.002882897854
935	0.002879568646
936	0.002876028707
937	0.00287197213
938	0.002869978451
939	0.002868668495
940	0.002864653064
941	0.002862656116
942	0.002855632767
943	0.00285332376
944	0.002851054553
945	0.002843020616
946	0.002838417984
947	0.002836548513
948	0.002831832247
949	0.002824905226
950	0.002818434085
951	0.002817110285
952	0.002813222331
953	0.002810234024
954	0.00280444199
955	0.002801208727
956	0.002798587084
957	0.002796173288
958	0.002793047313
959	0.002787306809
960	0.002782455183
961	0.002776414348
962	0.002773691185
963	0.002764477461
964	0.002757706181
965	0.002752961651
966	0.00275014562
967	0.002742653124
968	0.002738609237
969	0.002736697851
970	0.002734188111
971	0.00273197774
972	0.00272663601
973	0.002724062627
974	0.002718812035
975	0.002709046487
976	0.002707043386
977	0.002703709179
978	0.002701498808
979	0.002698457241
980	0.002692077045
981	0.002690105669
982	0.00268824485
983	0.002682542801
984	0.00268078158
985	0.002674322359
986	0.002671821463
987	0.002669182516
988	0.002666888891
989	0.002664340311
990	0.002660095307
991	0.002658178729
992	0.002655025644
993	0.00265207406
994	0.002645608687
995	0.00263683969
996	0.002634147675
997	0.002629546004
998	0.002623535933
999	0.002619802183
